10,5,"richardsontexasunite state bausp4 boeing company currently seek database administrator join richardson texas location responsibility include limited follow partner customer gather document requirement produce product specify customer must able work across diverse team software system engineer training development specialist software technician security specialist dynamic high pace environment must able successfully develop plan establish database performance baseline monitoring performance trend identify correct problem customize exist application life project must able assure curriculum integrity security configuration management version control must able collaborate architect technical specialist identify proper hardware software upgrade implementation must able plan install test software upgrade patch must implement database security infrastructure manage user account must work closely project manager database programmer multimedia program develop implement customer learn management system business system development environment must prepare database documentation include standard procedure definition deliverable datum dictionary metadata boeing world large aerospace company lead manufacturer commercial airplane defense space security system engineer technician skilled scientist thinker bold innovator dreamer join u build something well customer world typical education experience technical bachelor degree typically 9 year relate work experience master degree typically 7 year phd degree typically 4 year relate work experience equivalent combination education experience technical degree define four year degree great mathematic scientific information technology field study basic qualification require position require active ability obtain u security clearance u government require u citizenship position require active top secret clearance security clearance special program access government access requirement mandatory position much work boeing company classify nature many position require security clearance grant discretion government authority applicant must current top secret security clearance additionally applicant must able obtain program access security clearance upgrade program access request initiate applicant acceptance contingent offer fill requisition contingent base applicant ability obtain require program access time frame establish program management relocation dallas texas authorize appropriate access grant must advanced sql oracle database design administration knowledge able write script query system generate customer report desire qualification knowledge ibm rational clearcase bnh advisor enterprise yes 10 time commercial derivative aircraft individual contributor standard united state boeing company"
11,6,"remote 2 4 year 8l 12l yr esop available skill tensorflow opencv python artificial neural network ann deep learn image processing pytorch amazon web service aws cloud compute computer vision job description clearquote app help assess damage car base image video use insurer mobility provider workshop offer opportunity lead development global tech product competitive pay stock option role 1 work identify implement pre process various dataset image video 2 identify testing right technique deeplearning library use train model infer part degree damage test datum 3 deploy training inference model cloud edge require 4 work improve accuracy detection 5 base experience ability lead rest computer vision engineering team requirement 1 experience deep learning use convolutional neural network 2 sound knowledge object detection semantic segmentation instance segmentation fast rcnn single shot multibox detector ssd mask rcnn mobile net 3 classic image processing technique use opencv 4 proficiency python 5 comfortable building ml model various deep learning machine learn library use tensorflow keras scikit learn numpy etc 6 familiarity amazon web service elastic cloud compute ec2 amazon sagemaker deployment 7 must work experience image processing computer vision area exposure machine learn deep learning area bonus 8 experience work pytorch prefer 9 strong basic machine learn computer vision 10 prior experience implement research paper production model 11 experience startup environment prefer"
12,6,"excite big datum machine learn predictive software interested create new state art solution use machine learn datum mining technique terabyte datum amazon develop state art large scale machine learning service application cloud involve terabyte datum work apply predictive technology wide spectrum problem area amazon retail seller service customer service alexa chatbot look talented experience machine learn scientist master ph relate area preferred apply innovative machine learn technique real world e commerce problem get work team dedicate advance machine learn technology amazon convert business impact solution major responsibility use machine learn datum mining statistical technique create new scalable solution business problem analyze extract relevant information large amount amazon historical business datum help automate optimize key process design develop evaluate highly innovative model predictive learning establish scalable efficient automate process large scale datum analyse model development model validation model implementation research implement novel machine learn statistical approach basic qualification master phd computer science machine learn operational research statistic highly quantitative field experience predictive modelling analysis predictive software development strong problem solve ability good skill java scala c perl python similar scripting language experience use r matlab statistical software strong communication datum presentation skill preferred qualification experience handle gigabyte terabyte size dataset experience work distribute system grid computing knowledge late state art ml technology publication presentation recognize machine learn datum mining journal conference"
13,0,"member software engineering group dive head first create innovative solution advance business career join inspire curious team technologist dedicated improve design analytic development code testing application programming go create high quality software new product task keep team key stakeholder speed progress develop come understanding importance end end software development agile framework key good working share idea information innovation global team technologist world jpmorgan chase co equal opportunity employer affirmative action employer disability veteran role require wide variety strength capability include advanced knowledge application datum infrastructure architecture discipline understand architecture design across system work proficiency developmental toolset ability collaborate high perform team individual throughout firm accomplish common goal proficiency one general purpose programming language understand software skill business analysis development maintenance software improvement corporate technology corporate technology ct organization develop application provide technology support corporate function across jpmorgan chase include global finance corporate treasury risk management human resource compliance legal function within corporate administrative office cao ct team align corporate partner evolve technology need firm ever expand technology control agenda top ct priority purpose building scalable corporate system team focus respond evolve regulatory environment help meet firm regulatory commitment address internal external commitment advance firm roadmap program single source datum architecture convergence rationalization application portfolio platform adopt industry lead technology support good class business capabilitie high performance computing datum storage solution drive innovation across firm corporate technology portfolio increase efficiency process automation agile application development emphasis user experience short development cycle invest security control cyber access entitlement uplift datum protection application resiliency control operational risk technology support identification assessment prioritization risk follow coordinate application resource minimize monitor control probability impact event tech jpmc work jpmorgan chase co work global financial institution integral part one world big tech company 14 technology hub worldwide team 40 000 technologist design build deploy everything enterprise technology initiative big datum mobile solution well innovation electronic payment cybersecurity machine learn cloud development 9 5b annual investment technology enable we hire people create innovative solution transform financial service industry also change world key responsibility design development key functionality within application carry design review code review agree point throughout project life cycle work closely vendor development team monitor design development undertake hands design development technical artifact participate technical review define improve process configuration management deployment resiliency planning application qualification internal competency essential html5 css 3 0 bootstrap angular 8 x javascript jquery comparable language proficient angular framework hand angular 8 version proficient unit test jasmine protractor knowledge use build restful service proficient java hand java 8 version exposure micro service pattern must test tool jasmine karma protractor version control git strong understanding design principle design pattern must able set standard define template etc promote reusability establish standard ability mentor team collaborate distribute team must must eye pixel perfection attention detail along strong hand experience interact ux designer product owner produce quick prototype seek feedback must able work fast pace environment able adapt change requirement agile experience must conduct testing complete application website software assess user experience automate manual progression regression exploratory testing experience deployment validation support test management defect management report tracking expertise jenkin ci cd selenium essential experience 5 8 year work experience exposure technology development project full technology development lifecycle excellent communication inter personal skill business customer fellow professional business analyst project manager developer strong problem solve skill delivery focus approach work ability work without direction ability multi task ability work deadline ability work effectively collaborative environment create top perform interface closing statement jpmorgan chase co value unique skill every employee building technology organization thrive diversity encourage professional growth career development offer competitive benefit compensation look build career part global technology team tackle big challenge impact live people company around world want meet jpmorgan chase co one old financial institution offer innovative financial solution million consumer small business many world prominent corporate institutional government client j p morgan chase brand history span 200 year today leader investment banking consumer small business banking commercial bank financial transaction process asset management recognize people strength diverse talent bring global workforce directly link success equal opportunity employer place high value diversity inclusion company discriminate basis protect attribute include race religion color national origin gender sexual orientation gender identity gender expression age marital veteran status pregnancy disability basis protect applicable law accordance applicable law make reasonable accommodation applicant employee religious practice belief well mental health physical disability need"
14,0,"job description job title software engineer summary software engineer responsible design code configure solution moderate complexity agile story well write automate unit integration level test essential job function responsibility design code configure solution moderate complexity agile story guidance senior software engineer debug resolve moderate complexity software bug issue work independently find real root cause provide fix without collateral damage write automate unit integration level test direction may create support creation conceptual design architecture small scale software solution guidance architect senior developer may provide guidance mentor junior software engineer follow development standard effectively demonstrate technical solution software engineer code review assist make source code management decision one team perform source code management task without specific guidance require team member perform relate duty activity require experience develop cloud environment like azure google aws plus please note job description design cover contain comprehensive listing activity duty responsibility require employee job duty responsibility activity may change time without notice qualification requirement education work experience bachelor degree high education level foreign equivalent computer science computer information science relate field total work experience 6 year software development 4 year minimum product experience 2 year minimum 4 year preferred domain experience 2 year minimum 4 year prefer specialized knowledge skill ability expert object orient design java net development relational oltp query relational database design capable xml xslt document design javascript development html5 css ability manage deadline communicate team operate independently guidance understand estimate analyze software product development lifecycle agile methodology requirement work authorization legally authorize work country job location physical exert 10 pound force occasionally negligible amount force frequently constantly lift carry push pull otherwise move object include human body sedentary work involve sit time job sedentary walking standing require occasionally sedentary criterion meet"
15,0,"overview western national seek highly collaborative influential front end developer join team develop exceptional experience exceptional opportunity offer someone chance contribute highly impactful organizational initiative transform customer interact company ideal candidate 5 year software development experience strong experience modern javascript es6 node candidate would ideally experience vue similar web framework high preference java experience come join team opportunity grow skill part something truly transformative responsibility work agile environment team collaborate business partner implement new feature mentor jr level team member estimate effort assist prioritization business feature request identify resolve software application issue prepare technical design specification flow chart data flow diagram develop execute unit test implement software solution base business requirement identify implement process enhancement automation regular interaction business partner across organization occasional interaction external vendor qualification 5 year software development experience proficient modern javascript es6 node strong experience html5 css3 scss moderate strong experience vue similar web framework react angular moderate strong experience develop consume rest web service moderate strong experience develop java helpful experience javascript testing framework jest mocha etc experience build tool npm webpack experience version control svn git experience dev op continuous integration ci tool jenkin useful experience agile environment strong verbal write communication skill strong analytical problem solve skill b degree computer science equivalent experience western national insurance grow rate good group property casualty insurance company serve individual family business 20 state across midwestern western u plus alaska currently rank 57th large private company revenue minnesota minneapolis st paul business journal western national consistently earn accolade employer choice include star tribune top workplace 2011 2016 previously recipient minnesota business ethic award minnesota business magazine top 100 workplace principal financial 10 good company finalist alfred p sloan work work award western national know relationship company care employee key part relationship commitment western national offer competitive pay advancement opportunity generous benefit package robust wellbeing program healthy work life balance include three week pay time nine pay holiday eight hour pay volunteer time start point new employee attribute reason nearly half employee choose stay western national team 10 year benefit package include 401 k company match medical insurance offer affordable thank strong employer subsidy average coverage choice either traditional preferred provider organization ppo option high deductible health plan hdhp option western wellbeing program include site massage yoga class salad healthy snack day sit stand workstation nutrition seminar 100 company pay tuition reimbursement approve job relevant coursework discount automobile homeowner insurance standard employee benefit include dental insurance vision benefit life insurance disability insurance could continue list thing think make western national great place work hear instead actual current former employee quote western national employee post glassdoor public review site excellent company prioritize customer service community service great place come work stay career love personal touch executive suite ceo first name basis everyone average benefit especially health insurance front feel welcome feel like senior management care review current former western national employee visit company glassdoor page western national equal opportunity employer qualified applicant receive consideration employment"
16,4,"experience 2 5 year job location aurangabad pune vacancy 02 note fresher apply job description look experienced developer passionate work software development company basic requirement prior work experience wordpress proficient verbally write communication skill capable writing efficient code use good software development good code practice able integrate datum various back end service database able integrate external application erp crm capable work payment gateway integration multiple platform adequate knowledge relational database system object orient programming hand experience require upon web application include security session management capable self upgrading upon emerge new technology apply operation activity able deliver project deadline able work multiple framework zend etc would add advantage responsibility duty able manage handle multiple project manage project independently manage client able handle team deliver project deadline require experience skill qualification wordpress plugin development php html html5 javascript jquery bootstrap mysql qualification ug b sc cs csc bca bcs b tech cs cse sc cs csc mca mcs tech cs cse"
17,3,"job code id190704 job description experience 1 2 year io development native ios development hybrid app development phonegap ionic titanium advantage database knowledge must understand requirement gathering client interaction good communication skill qualification computer information technology mca bca bsc computer science location margao goa"
18,5,"job description summary highly skilled technical role ultimate responsibility support hpe oracle database environment provide technical expertise designing building tuning instal configure troubleshooting database middleware technology provide technical leadership large complex database build migration effort work closely engineer architect project program manager define design strategy well datum management infrastructure process role responsible develop documenting maintain logical physical database model ensure design comply standard guideline procedure research analyze impact propose change ensure corporate datum effectively implement manage secured provide consulting support application development team well dba complex integrate system include distribute solution provide analysis guidance migration consolidation effort job description position provide support architecture planning installation monitor configuration administration testing evaluate troubleshoot oracle database instance collaborate application infrastructure team adherence good practice process standardization key responsibility position monitor ensure high availability environment quickly respond diagnose problem utilize leverage new feature underlie technology work closely enterprise database manager another area responsibility position provide leadership role create awareness guidance application development business team migrate consolidate platform various application oracle sql technology work minimal supervision receive general direction enterprise database manager responsibility design backup recovery procedure ensure validity develop archival strategy conform hpe security audit guideline develop execute appropriate delivery team model e g resource skill process management meet current project need constraint support implementation new release dbms software plan implement new feature appropriate mentor le experience dba application developer ensure adequate 24x7 support develop procedure deal incident perform database migration merging consolidation need participate change incident management procedure problem resolution analyze database implementation method ensure line company policy proactively monitor operation log optimize system performance use available monitoring db optimization tool additional job description experience oracle data guard standby failover administration highly skilled oracle 10 g 11 g 12c database administration hand experience query tuning performance optimization db op automation alert monitor backup restore hand experience datum modeling design knowledgeable oracle rac asm administration knowledgeable pl sql procedure package development experience manage high perform team database ability prioritize workload work effectively pressure high degree independence must versatile flexible proactive resolve technical issue ability handle diverse situation rapidly change priority deadline experience set database disaster recovery site plus excellent interpersonal communication skill exposure sql server sql database technology plus education professional experience bachelor degree computer science information technology relate field least 10 year hand work lead support production database previous leadership team management experience strong organizational time management skill communicate work effectively team environment effective meeting deadline li mf1 hewlett packard enterprise eeo f protect veteran individual disability hpe comply applicable law relate use arrest conviction record include san francisco fair chance ordinance similar law consider employment qualified applicant criminal history"
19,0,"job summary mission style theory build sustainable model fashion consumption rely late good technology build app service ensure woman style theory intimate relationship infinite wardrobe also constantly improve experience app service series iteration constantly listen feedback woman style theory well idea brainstorm help achieve mission help achieve even fast look experience senior devop engineer continue design hand implement cloud base micro service infrastructure ideally would experience support large scale highly critical application task design develop improve next generation infrastructure migrating application new infrastructure proper architecture design work closely dev qa team resolve automate production issue also provide rostere call support responsibility deploy automate maintain manage cloud base production system ensure availability performance scalability security production system aws gcp build release configuration management production system system troubleshoot problem solve across platform application domain suggest architecture improvement recommend process improvement hand critical part development testing deployment production automation tool ensure everything build accord good practice carry call duty part critical team handle cloud infrastructure performance availability mentor engineer define technical culture help build fast grow team requirement least 3 year experience similar role design operation maintenance robust large scale distribute system experience linux environment good understand practical experience configuration management e g ansible chef puppet infrastructure code terraform experience automation simple shell python scripting complex software engineering solution strong background either aw gcp must problem solve ability analyze resolve complex infrastructure issue use monitoring tool datadog prometheus grafana kubernete experience must eks gke openshift strong experience use ci cd tool jenkins gitlab ci etc java base integration tool groovy would great know implement jenkin configuration ci pipeline via code etc experience bash go python js highly accountable take ownership outstanding work ethic high integrity team player lifelong learner nice experienced datum engineering service like lake formation glue athena redshift sagemaker kinese kafka bigquery etc experience sql nosql database like dynamodb rds postgresql elasticsearch mongodb etc"
20,5,"country place mortgage found 1995 subsidiary cavco industry inc national lender provide wide variety financing option purchaser manufacture home cavco industry inc wa found 1965 fast grow publicly trade company disrupt manufacture home industry headquarter phoenix arizona cavco leading designer builder manufacture home modular home commercial building park model rv vacation cabin company insurance group standard casualty offer wide range insurance product manufacture home owner country place mortgage seller servicer mortgage fannie mae freddie mac fha authorize lender ginnie mae mortgage back security issuer employee big asset play integral role meeting need customer come part team offer many opportunity utilize talent atmosphere support encourage realize full potential come share help people realize dream opportunity home come share story part build something amazing country place mortgage currently look database administrator work office locate addison tx responsible designing building administer maintain oracle database must able perform daily administration database system prevent outage plan optimize system resource utilization position contribute architectural direction provide expertise design performance database structure assist database performance tuning database capacity issue replication distribute datum issue strong understanding sql standard diagnostic performance tuning must responsibility build support oracle database linux base system perform evaluation modification integration function associate vendor supply database software ensure business continuity develop implement highly available database system database recovery plan procedure serve resource le experienced team member escalate issue routine nature support oracle database weblogic qualification bachelor degree comparable industry experience 2 year oracle database experience experience database support iaa paas prefer depth understand database tool utility well highly developed sql database performance tune skill knowledge computer hardware san nas network verbal write communication skill problem solve skill customer service interpersonal skill ability work independently manage one time loan origination servicing support experience helpful mandatory _ cavco industry commit provide equal employment opportunity without regard race color religion sex sexual orientation gender identity national origin age disability protect status respect recruitment hire promotion term condition employment disclaimer statement intend describe general nature level work perform associate assign classification construe exhaustive list responsibility duty skill require personnel classify personnel may require perform duty outside normal responsibility time time need _"
21,4,"position wordpress developer location prahladnagar ahmedabad experience 4 8 year work timing 10 00 7 00 pm working day alt sit wordpress developer responsibility meet client discuss website design function designing building website front end create website architecture designing manage website back end include database server integration generate wordpress theme plugin conduct website performance test troubleshoot content issue conduct wordpress training client monitoring performance live website wordpress developer requirement bachelor degree computer science similar field prove work experience wordpress developer knowledge front end technology include css3 javascript html5 jquery knowledge code versioning tool include git mercurial svn experience work debug tool chrome inspector firebug good understand website architecture aesthetic ability project manage good communication skill job type full time salary 25 000 00 70 000 00 per month schedule day shift experience wordpress 1 year prefer work 1 year prefer total work 1 year prefer education bachelor prefer work remotely"
22,0,"monetizemore build industry lead ad technology see 300 m people per month company run 8 year achieve consistent double digit growth year team 100 team member spread across globe monetizemore offer location schedule freedom every one team member mean would lifestyle autonomy choose work anywhere world time day prefer new age work lifestyle would enable engineer ideal lifestyle say goodbye endless commute stuffy business attire arbitrary 9 5 work day take life back hand join monetizemore team product team fast innovative team company build greenfield technology disrupt ad technology industry solve problem never solve join company culture replace constant meeting interruption innovation continue break boundary take skillset next level good mind ad technology industry make real difference monetizemore responsibility day day work monetizemore web developer include develop feature product use javascript python flask postgresql linux docker git cloud service new technology build javascript application capable tracking respond billion request per month develop apis integrate 3rd party apis automate manual task implement ui facilitate third party reporting streamline ad operation integration service maximize ad revenue maintain strong user experience planning prototype new application defect resolution exist new issue unit test new feature ensure conform monetizemore quality standard meet requirement code review run performance benchmarking test stay date new trend advancement web development ad tech attend daily stand meeting 15 min scrum meeting every 3 week attribute monetizemore web developer attribute include teamwork attribute collaboration work remotely complex project necessitate work together team share knowledge communication skill comfortable communicate english level strong speak write communication skill active listener teamwork value team synergy excited help team succeed interpersonal skill able get along work well coordinate other conflict management team proactive deal conflict able find constructive way resolve issue team member technical attribute technology monetizemore developer proficient stage web development conception deployment one person army ready willing attack technical challenge cross path analytical problem solve skill work hard understand technical issue resolve effective manner detail orientation work many part application system time able focus detail meticulously initiative work well team little supervision make well reason effective technical decision reliability responsibility demonstrate reliability time give reasonable expectation within agile scrum framework work hard smart achieve surpass expectation communicate go meet commitment thought leadership analyze monetizemore tech stack system process goal iterate regular basis look opportunity improve increase value monetizemore suggest team think good fit join monetizemore product team please apply give specific reason set apart hire individual robot afraid show little personality power jazzhr xc69vhwazd"
